2019/07/01 21:30,59,47
2019/07/01 21:45,41,51
2019/07/01 22:00,23,34
2019/07/01 22:15,37,26
2019/07/01 22:30,29,34
2019/07/01 22:45,24,26
2019/07/01 23:00,0,3
2019/07/01 23:15,13,3
2019/07/01 23:30,8,10
2019/07/01 23:45,13,12
2019/07/02 01:00,16,0
2019/07/02 01:15,14,12
2019/07/02 01:30,4,19
2019/07/02 01:45,2,13
2019/07/02 02:00,24,25
2019/07/02 02:15,26,37
2019/07/02 02:30,29,34
2019/07/02 02:45,20,29
2019/07/02 03:00,58,41
2019/07/02 03:15,48,58
2019/07/02 03:30,53,57
2019/07/02 03:45,56,45
2019/07/02 04:00,65,61
2019/07/02 04:15,75,71
2019/07/02 04:30,61,64
2019/07/02 04:45,67,78
2019/07/02 05:00,93,99
2019/07/02 05:15,81,87
2019/07/02 05:30,81,91
2019/07/02 05:45,89,82
2019/07/02 06:00,106,111
2019/07/02 06:15,111,116
2019/07/02 06:30,101,105
2019/07/02 06:45,117,116
2019/07/02 07:00,136,132
2019/07/02 07:15,139,139
2019/07/02 07:30,135,133
2019/07/02 07:45,125,126
2019/07/02 08:00,142,157
2019/07/02 08:15,143,141
2019/07/02 08:30,141,149
2019/07/02 08:45,151,154
2019/07/02 09:00,161,178
2019/07/02 09:15,179,165
2019/07/02 09:30,166,175
2019/07/02 09:45,176,165
2019/07/02 10:00,199,191
2019/07/02 10:15,192,193
2019/07/02 10:30,187,194
2019/07/02 10:45,195,180
2019/07/02 11:00,212,215
2019/07/02 11:15,219,218
2019/07/02 11:30,215,209
2019/07/02 11:45,214,200
2019/07/02 12:00,229,238
2019/07/02 12:15,235,235
2019/07/02 12:30,222,228
2019/07/02 12:45,238,225
2019/07/02 13:00,201,202
2019/07/02 13:15,215,218
2019/07/02 13:30,202,200
2019/07/02 13:45,216,213
2019/07/02 14:00,198,189
2019/07/02 14:15,187,196
2019/07/02 14:30,193,187
2019/07/02 14:45,184,195
2019/07/02 15:00,174,166
2019/07/02 15:15,177,176
2019/07/02 15:30,176,165
2019/07/02 15:45,160,168
2019/07/02 16:00,154,150
2019/07/02 16:15,152,143
2019/07/02 16:30,159,140
2019/07/02 16:45,152,147
2019/07/02 17:00,124,126
2019/07/02 17:15,135,133
2019/07/02 17:30,132,131
2019/07/02 17:45,123,129
2019/07/02 18:00,105,108
2019/07/02 18:15,106,110
2019/07/02 18:30,108,100
2019/07/02 18:45,117,109
2019/07/02 19:00,85,88
2019/07/02 19:15,85,93
2019/07/02 19:30,97,93
2019/07/02 19:45,90,98
2019/07/02 20:00,79,62
2019/07/02 20:15,64,60
2019/07/02 20:30,78,74
2019/07/02 20:45,77,61
2019/07/02 21:00,53,58
2019/07/02 21:15,52,48
2019/07/02 21:30,43,44
2019/07/02 21:45,42,56
2019/07/02 22:00,28,37
2019/07/02 22:15,31,26
2019/07/02 22:30,39,32
2019/07/02 22:45,31,39
2019/07/02 23:00,18,11
2019/07/02 23:15,6,19
2019/07/02 23:30,1,10
2019/07/02 23:45,3,11
2019/07/03 01:00,2,15
2019/07/03 01:15,13,0
2019/07/03 01:30,6,19
2019/07/03 01:45,11,12
2019/07/03 02:00,31,26
2019/07/03 02:15,21,27
2019/07/03 02:30,26,32
2019/07/03 02:45,37,22
2019/07/03 03:00,48,55
2019/07/03 03:15,51,41
2019/07/03 03:30,59,52
2019/07/03 03:45,46,57
2019/07/03 04:00,62,74
2019/07/03 04:15,64,79
2019/07/03 04:30,78,60
2019/07/03 04:45,76,77
2019/07/03 05:00,98,92
2019/07/03 05:15,94,87
2019/07/03 05:30,96,96
2019/07/03 05:45,99,87
2019/07/03 06:00,107,112
2019/07/03 06:15,108,106
2019/07/03 06:30,106,103
2019/07/03 06:45,107,113
2019/07/03 07:00,130,125
2019/07/03 07:15,133,137
2019/07/03 07:30,137,130
2019/07/03 07:45,130,132
2019/07/03 08:00,154,153
2019/07/03 08:15,153,147
2019/07/03 08:30,151,153
2019/07/03 08:45,140,142
2019/07/03 09:00,166,163
2019/07/03 09:15,161,166
2019/07/03 09:30,169,173
2019/07/03 09:45,173,166
2019/07/03 10:00,192,185
2019/07/03 10:15,186,188
2019/07/03 10:30,185,183
2019/07/03 10:45,196,196
2019/07/03 11:00,214,207
2019/07/03 11:15,217,204
2019/07/03 11:30,205,204
2019/07/03 11:45,219,212
2019/07/03 12:00,236,231
2019/07/03 12:15,230,230
2019/07/03 12:30,239,236
2019/07/03 12:45,231,230
2019/07/03 13:00,201,206
2019/07/03 13:15,205,216
2019/07/03 13:30,219,200
2019/07/03 13:45,201,206
2019/07/03 14:00,198,196
2019/07/03 14:15,190,191
2019/07/03 14:30,189,191
2019/07/03 14:45,181,199
2019/07/03 15:00,166,178
2019/07/03 15:15,164,171
2019/07/03 15:30,174,160
2019/07/03 15:45,163,167
2019/07/03 16:00,144,151
2019/07/03 16:15,151,145
2019/07/03 16:30,156,157
2019/07/03 16:45,147,142
2019/07/03 17:00,122,136
2019/07/03 17:15,122,126
2019/07/03 17:30,136,132
2019/07/03 17:45,136,138
2019/07/03 18:00,107,103
2019/07/03 18:15,108,104
2019/07/03 18:30,107,115
2019/07/03 18:45,115,110
2019/07/03 19:00,90,93
2019/07/03 19:15,90,84
2019/07/03 19:30,84,90
2019/07/03 19:45,90,86
2019/07/03 20:00,78,69
2019/07/03 20:15,75,69
2019/07/03 20:30,69,63
2019/07/03 20:45,63,79
2019/07/03 21:00,46,55
2019/07/03 21:15,55,46
2019/07/03 21:30,51,42
2019/07/03 21:45,42,50
2019/07/03 22:00,27,38
2019/07/03 22:15,23,37
2019/07/03 22:30,23,30
2019/07/03 22:45,21,34
2019/07/03 23:00,9,11
2019/07/03 23:15,13,1
2019/07/03 23:30,14,7
2019/07/03 23:45,8,2
2019/07/04 01:00,12,4
2019/07/04 01:15,17,5
2019/07/04 01:30,14,19
2019/07/04 01:45,19,9
2019/07/04 02:00,33,39
2019/07/04 02:15,37,32
2019/07/04 02:30,33,31
2019/07/04 02:45,36,27
2019/07/04 03:00,45,57
2019/07/04 03:15,40,58
2019/07/04 03:30,55,40
2019/07/04 03:45,57,44
2019/07/04 04:00,67,78
2019/07/04 04:15,68,68
2019/07/04 04:30,64,75
2019/07/04 04:45,71,76
2019/07/04 05:00,91,97
2019/07/04 05:15,98,87
2019/07/04 05:30,96,90
2019/07/04 05:45,85,96
2019/07/04 06:00,103,115
2019/07/04 06:15,113,115
2019/07/04 06:30,119,101
2019/07/04 06:45,108,102
2019/07/04 07:00,134,134
2019/07/04 07:15,125,130
2019/07/04 07:30,121,132
2019/07/04 07:45,138,136
2019/07/04 08:00,141,150
2019/07/04 08:15,150,153
2019/07/04 08:30,156,141
2019/07/04 08:45,146,155
2019/07/04 09:00,161,177
2019/07/04 09:15,160,161
2019/07/04 09:30,164,169
2019/07/04 09:45,165,176
2019/07/04 10:00,180,193
2019/07/04 10:15,185,184
2019/07/04 10:30,197,180
2019/07/04 10:45,182,188
2019/07/04 11:00,201,215
2019/07/04 11:15,213,207
2019/07/04 11:30,206,201
2019/07/04 11:45,200,211
2019/07/04 12:00,229,229
2019/07/04 12:15,230,222
2019/07/04 12:30,224,224
2019/07/04 12:45,222,239
2019/07/04 13:00,215,214
2019/07/04 13:15,219,204
2019/07/04 13:30,214,218
2019/07/04 13:45,200,203
2019/07/04 14:00,195,195
2019/07/04 14:15,187,188
2019/07/04 14:30,188,197
2019/07/04 14:45,181,192
2019/07/04 15:00,162,170
2019/07/04 15:15,173,173
2019/07/04 15:30,167,173
2019/07/04 15:45,160,175
2019/07/04 16:00,147,148
2019/07/04 16:15,147,157
2019/07/04 16:30,147,156
2019/07/04 16:45,151,144
2019/07/04 17:00,122,132
2019/07/04 17:15,139,122
2019/07/04 17:30,136,135
2019/07/04 17:45,139,121
2019/07/04 18:00,113,104
2019/07/04 18:15,119,106
2019/07/04 18:30,119,101
2019/07/04 18:45,111,110
2019/07/04 19:00,83,84
2019/07/04 19:15,87,91
2019/07/04 19:30,80,86
2019/07/04 19:45,96,93
2019/07/04 20:00,71,76
2019/07/04 20:15,68,68
2019/07/04 20:30,67,64
2019/07/04 20:45,62,67
2019/07/04 21:00,46,59
2019/07/04 21:15,53,56
2019/07/04 21:30,59,42
2019/07/04 21:45,44,49
2019/07/04 22:00,36,20
2019/07/04 22:15,37,20
2019/07/04 22:30,37,37
2019/07/04 22:45,30,38
2019/07/04 23:00,12,14
2019/07/04 23:15,9,19
2019/07/04 23:30,6,17
2019/07/04 23:45,16,15
2019/07/05 01:00,12,7
2019/07/05 01:15,3,14
2019/07/05 01:30,8,13
2019/07/05 01:45,16,3
2019/07/05 02:00,29,25
2019/07/05 02:15,36,29
2019/07/05 02:30,27,32
2019/07/05 02:45,27,27
2019/07/05 03:00,43,48
2019/07/05 03:15,43,43
2019/07/05 03:30,58,40
2019/07/05 03:45,51,51
2019/07/05 04:00,77,76
2019/07/05 04:15,62,67
2019/07/05 04:30,74,60
2019/07/05 04:45,62,72
2019/07/05 05:00,97,82
2019/07/05 05:15,84,83
2019/07/05 05:30,95,84
2019/07/05 05:45,92,93
2019/07/05 06:00,109,100
2019/07/05 06:15,101,119
2019/07/05 06:30,109,100
2019/07/05 06:45,114,108
2019/07/05 07:00,137,122
2019/07/05 07:15,122,121
2019/07/05 07:30,128,122
2019/07/05 07:45,131,120
2019/07/05 08:00,152,152
2019/07/05 08:15,141,157
2019/07/05 08:30,149,149
2019/07/05 08:45,157,153
2019/07/05 09:00,166,176
2019/07/05 09:15,164,169
2019/07/05 09:30,171,177
2019/07/05 09:45,177,172
2019/07/05 10:00,193,188
2019/07/05 10:15,193,187
2019/07/05 10:30,193,196
2019/07/05 10:45,193,199
2019/07/05 11:00,214,218
2019/07/05 11:15,202,207
2019/07/05 11:30,212,219
2019/07/05 11:45,212,205
2019/07/05 12:00,235,221
2019/07/05 12:15,237,233
2019/07/05 12:30,236,222
2019/07/05 12:45,230,221
2019/07/05 13:00,203,202
2019/07/05 13:15,209,212
2019/07/05 13:30,201,211
2019/07/05 13:45,212,202
2019/07/05 14:00,191,191
2019/07/05 14:15,187,189
2019/07/05 14:30,197,186
2019/07/05 14:45,196,198
2019/07/05 15:00,173,169
2019/07/05 15:15,170,172
2019/07/05 15:30,162,174
2019/07/05 15:45,174,161
2019/07/05 16:00,157,147
2019/07/05 16:15,150,149
2019/07/05 16:30,158,148
2019/07/05 16:45,142,140
2019/07/05 17:00,129,135
2019/07/05 17:15,134,138
2019/07/05 17:30,131,126
2019/07/05 17:45,128,139
2019/07/05 18:00,103,108
2019/07/05 18:15,118,102
2019/07/05 18:30,107,102
2019/07/05 18:45,113,102
2019/07/05 19:00,81,95
2019/07/05 19:15,90,84
2019/07/05 19:30,97,89
2019/07/05 19:45,93,85
2019/07/05 20:00,79,77
2019/07/05 20:15,67,78
2019/07/05 20:30,63,75
2019/07/05 20:45,62,72
2019/07/05 21:00,45,41
2019/07/05 21:15,43,51
2019/07/05 21:30,43,45
2019/07/05 21:45,52,42
2019/07/05 22:00,33,32
2019/07/05 22:15,25,39
2019/07/05 22:30,29,39
2019/07/05 22:45,34,26
2019/07/05 23:00,11,10
2019/07/05 23:15,0,11
2019/07/05 23:30,8,16
2019/07/05 23:45,9,1
2019/07/06 01:00,17,0
2019/07/06 01:15,0,3
2019/07/06 01:30,13,13
2019/07/06 01:45,3,1
2019/07/06 02:00,37,35
2019/07/06 02:15,30,35
2019/07/06 02:30,28,25
2019/07/06 02:45,23,24
2019/07/06 03:00,46,57
2019/07/06 03:15,45,59
2019/07/06 03:30,42,46
2019/07/06 03:45,51,59
2019/07/06 04:00,76,66
2019/07/06 04:15,75,65
2019/07/06 04:30,68,61
2019/07/06 04:45,79,71
2019/07/06 05:00,96,93
2019/07/06 05:15,87,86
2019/07/06 05:30,92,92
2019/07/06 05:45,94,80
2019/07/06 06:00,117,116
2019/07/06 06:15,117,108
2019/07/06 06:30,105,112
2019/07/06 06:45,119,119
2019/07/06 07:00,138,125
2019/07/06 07:15,136,133
2019/07/06 07:30,122,123
2019/07/06 07:45,129,132
2019/07/06 08:00,149,144
2019/07/06 08:15,150,150
2019/07/06 08:30,157,153
2019/07/06 08:45,157,149
2019/07/06 09:00,170,173
2019/07/06 09:15,176,175
2019/07/06 09:30,161,167
2019/07/06 09:45,177,173
2019/07/06 10:00,199,191
2019/07/06 10:15,190,185
2019/07/06 10:30,183,191
2019/07/06 10:45,191,187
2019/07/06 11:00,213,209
2019/07/06 11:15,211,208
2019/07/06 11:30,210,206
2019/07/06 11:45,206,207
2019/07/06 12:00,231,224
2019/07/06 12:15,223,234
2019/07/06 12:30,239,226
2019/07/06 12:45,229,224
2019/07/06 13:00,219,213
2019/07/06 13:15,202,213
2019/07/06 13:30,207,219
2019/07/06 13:45,214,202
2019/07/06 14:00,196,185
2019/07/06 14:15,197,193
2019/07/06 14:30,197,181
2019/07/06 14:45,198,191
2019/07/06 15:00,175,162
2019/07/06 15:15,165,163
2019/07/06 15:30,166,166
2019/07/06 15:45,170,160
2019/07/06 16:00,157,145
2019/07/06 16:15,146,157
2019/07/06 16:30,147,152
2019/07/06 16:45,153,148
2019/07/06 17:00,123,123
2019/07/06 17:15,120,123
2019/07/06 17:30,129,133
2019/07/06 17:45,126,124
2019/07/06 18:00,116,104
2019/07/06 18:15,109,102
2019/07/06 18:30,112,106
2019/07/06 18:45,110,119
2019/07/06 19:00,84,95
2019/07/06 19:15,92,88
2019/07/06 19:30,85,88
2019/07/06 19:45,87,98
2019/07/06 20:00,60,65
2019/07/06 20:15,67,70
2019/07/06 20:30,74,65
2019/07/06 20:45,62,71
2019/07/06 21:00,51,47
2019/07/06 21:15,43,53
2019/07/06 21:30,48,58
2019/07/06 21:45,50,45
2019/07/06 22:00,25,36
2019/07/06 22:15,28,38
2019/07/06 22:30,21,33
2019/07/06 22:45,24,27
2019/07/06 23:00,7,6
2019/07/06 23:15,6,14
2019/07/06 23:30,4,18
2019/07/06 23:45,2,0
2019/07/07 01:00,0,17
2019/07/07 01:15,10,6
2019/07/07 01:30,8,16
2019/07/07 01:45,18,19
2019/07/07 02:00,33,32
2019/07/07 02:15,33,25
2019/07/07 02:30,34,37
2019/07/07 02:45,21,28
2019/07/07 03:00,49,42
2019/07/07 03:15,55,44
2019/07/07 03:30,50,50
2019/07/07 03:45,53,46
2019/07/07 04:00,72,60
2019/07/07 04:15,60,78
2019/07/07 04:30,68,73
2019/07/07 04:45,75,76
2019/07/07 05:00,92,85
2019/07/07 05:15,82,83
2019/07/07 05:30,93,96
2019/07/07 05:45,95,88
2019/07/07 06:00,100,114
2019/07/07 06:15,113,105
2019/07/07 06:30,107,102
2019/07/07 06:45,102,114
2019/07/07 07:00,120,126
2019/07/07 07:15,125,135
2019/07/07 07:30,130,124
2019/07/07 07:45,126,135
2019/07/07 08:00,145,156
2019/07/07 08:15,151,147
2019/07/07 08:30,147,141
2019/07/07 08:45,150,154
2019/07/07 09:00,165,165
2019/07/07 09:15,166,177
2019/07/07 09:30,174,160
2019/07/07 09:45,165,165
2019/07/07 10:00,186,190
2019/07/07 10:15,195,192
2019/07/07 10:30,191,183
2019/07/07 10:45,184,192
2019/07/07 11:00,204,214
2019/07/07 11:15,216,216
2019/07/07 11:30,214,204
2019/07/07 11:45,204,210
2019/07/07 12:00,233,238
2019/07/07 12:15,231,227
2019/07/07 12:30,220,239
2019/07/07 12:45,239,224
2019/07/07 13:00,213,218
2019/07/07 13:15,215,210
2019/07/07 13:30,204,217
2019/07/07 13:45,201,213
2019/07/07 14:00,193,195
2019/07/07 14:15,182,182
2019/07/07 14:30,182,188
2019/07/07 14:45,184,196
2019/07/07 15:00,176,164
2019/07/07 15:15,162,162
2019/07/07 15:30,174,165
2019/07/07 15:45,176,171
2019/07/07 16:00,158,151
2019/07/07 16:15,154,149
2019/07/07 16:30,153,142
2019/07/07 16:45,141,146
2019/07/07 17:00,122,128
2019/07/07 17:15,129,135
2019/07/07 17:30,131,131
2019/07/07 17:45,126,128
2019/07/07 18:00,111,109
2019/07/07 18:15,109,114
2019/07/07 18:30,114,105
2019/07/07 18:45,109,106
2019/07/07 19:00,84,91
2019/07/07 19:15,83,81
2019/07/07 19:30,96,85
2019/07/07 19:45,86,93
2019/07/07 20:00,68,68
2019/07/07 20:15,76,73
2019/07/07 20:30,67,62
2019/07/07 20:45,75,74
2019/07/07 21:00,49,49
2019/07/07 21:15,53,59
2019/07/07 21:30,57,42
2019/07/07 21:45,47,47
2019/07/07 22:00,24,25
2019/07/07 22:15,33,36
2019/07/07 22:30,39,35
2019/07/07 22:45,24,33
2019/07/07 23:00,15,4
2019/07/07 23:15,3,17
2019/07/07 23:30,12,5
2019/07/07 23:45,19,8
2019/07/08 01:00,7,11
2019/07/08 01:15,3,18
2019/07/08 01:30,6,4
2019/07/08 01:45,16,4
2019/07/08 02:00,33,37
2019/07/08 02:15,22,34
2019/07/08 02:30,25,21
2019/07/08 02:45,36,30
2019/07/08 03:00,45,43
2019/07/08 03:15,51,50
2019/07/08 03:30,56,54
2019/07/08 03:45,41,52
2019/07/08 04:00,70,64
2019/07/08 04:15,70,75
2019/07/08 04:30,60,65
2019/07/08 04:45,70,70
2019/07/08 05:00,81,94
2019/07/08 05:15,85,80
2019/07/08 05:30,87,86
2019/07/08 05:45,83,97
2019/07/08 06:00,113,118
2019/07/08 06:15,103,119
2019/07/08 06:30,104,107
2019/07/08 06:45,100,119
2019/07/08 07:00,125,120
2019/07/08 07:15,130,136
2019/07/08 07:30,123,131
2019/07/08 07:45,136,132
2019/07/08 08:00,141,146
2019/07/08 08:15,142,151
2019/07/08 08:30,140,147
2019/07/08 08:45,141,154
2019/07/08 09:00,174,162
2019/07/08 09:15,179,160
2019/07/08 09:30,169,162
2019/07/08 09:45,179,179
2019/07/08 10:00,193,197
2019/07/08 10:15,181,182
2019/07/08 10:30,190,189
2019/07/08 10:45,193,190
2019/07/08 11:00,216,201
2019/07/08 11:15,204,205
2019/07/08 11:30,203,215
2019/07/08 11:45,206,201
2019/07/08 12:00,220,237
2019/07/08 12:15,229,225
2019/07/08 12:30,238,229
2019/07/08 12:45,237,232
2019/07/08 13:00,209,211
2019/07/08 13:15,215,213
2019/07/08 13:30,207,200
2019/07/08 13:45,213,200
2019/07/08 14:00,189,197
2019/07/08 14:15,187,197
2019/07/08 14:30,184,193
2019/07/08 14:45,188,190
2019/07/08 15:00,176,163
2019/07/08 15:15,177,161
2019/07/08 15:30,173,174
2019/07/08 15:45,169,160
2019/07/08 16:00,143,141
2019/07/08 16:15,150,146
2019/07/08 16:30,141,154
2019/07/08 16:45,145,141
2019/07/08 17:00,121,133
2019/07/08 17:15,133,136
2019/07/08 17:30,126,138
2019/07/08 17:45,132,137
2019/07/08 18:00,111,114
2019/07/08 18:15,105,108
2019/07/08 18:30,107,110
2019/07/08 18:45,108,109
2019/07/08 19:00,82,91
2019/07/08 19:15,93,83
2019/07/08 19:30,94,86
2019/07/08 19:45,93,93
2019/07/08 20:00,72,60
2019/07/08 20:15,74,66
2019/07/08 20:30,71,63
2019/07/08 20:45,66,60
2019/07/08 21:00,49,56
2019/07/08 21:15,42,41
2019/07/08 21:30,42,52
2019/07/08 21:45,43,52
2019/07/08 22:00,32,33
2019/07/08 22:15,37,34
2019/07/08 22:30,37,29
2019/07/08 22:45,33,31
2019/07/08 23:00,10,3
2019/07/08 23:15,17,19
2019/07/08 23:30,12,13
2019/07/08 23:45,13,6
2019/07/09 01:00,8,17
2019/07/09 01:15,2,5
2019/07/09 01:30,3,11
2019/07/09 01:45,6,12
2019/07/09 02:00,22,34
2019/07/09 02:15,30,22
2019/07/09 02:30,20,21
2019/07/09 02:45,38,39
2019/07/09 03:00,52,51
2019/07/09 03:15,53,45
2019/07/09 03:30,43,46
2019/07/09 03:45,41,51
2019/07/09 04:00,73,79
2019/07/09 04:15,65,74
2019/07/09 04:30,75,66
2019/07/09 04:45,63,77
2019/07/09 05:00,91,80
2019/07/09 05:15,99,90
2019/07/09 05:30,98,90
2019/07/09 05:45,80,88
2019/07/09 06:00,104,106
2019/07/09 06:15,118,114
2019/07/09 06:30,110,104
2019/07/09 06:45,116,117
2019/07/09 07:00,130,121
2019/07/09 07:15,138,134
2019/07/09 07:30,134,123
2019/07/09 07:45,129,124
2019/07/09 08:00,153,149
2019/07/09 08:15,148,148
2019/07/09 08:30,151,153
2019/07/09 08:45,145,144
2019/07/09 09:00,166,173
2019/07/09 09:15,178,162
2019/07/09 09:30,160,168
2019/07/09 09:45,172,160
2019/07/09 10:00,197,180
2019/07/09 10:15,192,186
2019/07/09 10:30,190,181
2019/07/09 10:45,196,197
2019/07/09 11:00,214,219
2019/07/09 11:15,210,204
2019/07/09 11:30,206,218
2019/07/09 11:45,210,211
2019/07/09 12:00,220,220
2019/07/09 12:15,239,234
2019/07/09 12:30,221,228
2019/07/09 12:45,227,234
2019/07/09 13:00,204,218
2019/07/09 13:15,213,212
2019/07/09 13:30,209,204
2019/07/09 13:45,202,213
2019/07/09 14:00,181,193
2019/07/09 14:15,199,181
2019/07/09 14:30,194,182
2019/07/09 14:45,190,187
2019/07/09 15:00,161,170
2019/07/09 15:15,171,170
2019/07/09 15:30,167,172
2019/07/09 15:45,179,176
2019/07/09 16:00,144,155
2019/07/09 16:15,148,147
2019/07/09 16:30,147,152
2019/07/09 16:45,141,154
2019/07/09 17:00,137,130
2019/07/09 17:15,126,138
2019/07/09 17:30,121,138
2019/07/09 17:45,137,132
2019/07/09 18:00,111,113
2019/07/09 18:15,100,107
2019/07/09 18:30,107,104
2019/07/09 18:45,106,107
2019/07/09 19:00,85,87
2019/07/09 19:15,89,81
2019/07/09 19:30,92,99
2019/07/09 19:45,87,88
2019/07/09 20:00,73,64
2019/07/09 20:15,66,70
2019/07/09 20:30,73,75
2019/07/09 20:45,63,68
2019/07/09 21:00,41,53
2019/07/09 21:15,53,45
2019/07/09 21:30,41,48
2019/07/09 21:45,51,45
2019/07/09 22:00,30,30
2019/07/09 22:15,25,39
2019/07/09 22:30,28,35
2019/07/09 22:45,30,21
2019/07/09 23:00,3,15
2019/07/09 23:15,1,7
2019/07/09 23:30,2,1
2019/07/09 23:45,11,18
2019/07/10 01:00,14,3
2019/07/10 01:15,19,8
2019/07/10 01:30,12,0
2019/07/10 01:45,15,19
2019/07/10 02:00,35,39
2019/07/10 02:15,30,28
2019/07/10 02:30,25,24
2019/07/10 02:45,21,20
2019/07/10 03:00,45,54
2019/07/10 03:15,41,51
2019/07/10 03:30,51,46
2019/07/10 03:45,54,51
2019/07/10 04:00,74,73
2019/07/10 04:15,60,76
2019/07/10 04:30,67,68
2019/07/10 04:45,78,75
2019/07/10 05:00,80,82
2019/07/10 05:15,92,94
2019/07/10 05:30,97,86
2019/07/10 05:45,87,82
2019/07/10 06:00,107,111
2019/07/10 06:15,115,115
2019/07/10 06:30,106,111
2019/07/10 06:45,111,107
2019/07/10 07:00,133,126
2019/07/10 07:15,133,120
2019/07/10 07:30,128,120
2019/07/10 07:45,127,137
2019/07/10 08:00,156,144
2019/07/10 08:15,150,142
2019/07/10 08:30,153,152
2019/07/10 08:45,158,149
2019/07/10 09:00,165,172
2019/07/10 09:15,173,178
2019/07/10 09:30,165,173
2019/07/10 09:45,179,168
2019/07/10 10:00,182,190
2019/07/10 10:15,197,181
2019/07/10 10:30,187,182
2019/07/10 10:45,198,198
2019/07/10 11:00,207,210
2019/07/10 11:15,215,218
2019/07/10 11:30,207,200
2019/07/10 11:45,216,204
2019/07/10 12:00,221,231
2019/07/10 12:15,236,225
2019/07/10 12:30,238,220
2019/07/10 12:45,229,230
2019/07/10 13:00,210,219
2019/07/10 13:15,202,203
2019/07/10 13:30,209,207
2019/07/10 13:45,207,218
2019/07/10 14:00,194,199
2019/07/10 14:15,185,198
2019/07/10 14:30,197,182
2019/07/10 14:45,188,189
2019/07/10 15:00,171,168
2019/07/10 15:15,164,166
2019/07/10 15:30,177,163
2019/07/10 15:45,175,179
2019/07/10 16:00,159,144
2019/07/10 16:15,140,159
2019/07/10 16:30,152,154
2019/07/10 16:45,158,152
2019/07/10 17:00,138,126
2019/07/10 17:15,124,128
2019/07/10 17:30,135,139
2019/07/10 17:45,136,124
2019/07/10 18:00,109,102
2019/07/10 18:15,111,104
2019/07/10 18:30,103,101
2019/07/10 18:45,105,112
2019/07/10 19:00,89,81
2019/07/10 19:15,82,91
2019/07/10 19:30,85,98
2019/07/10 19:45,80,99
2019/07/10 20:00,64,64
2019/07/10 20:15,67,65
2019/07/10 20:30,61,75
2019/07/10 20:45,69,79
2019/07/10 21:00,40,49
2019/07/10 21:15,43,51
2019/07/10 21:30,43,53
2019/07/10 21:45,50,47
2019/07/10 22:00,27,23
2019/07/10 22:15,30,32
2019/07/10 22:30,21,28
2019/07/10 22:45,22,32
2019/07/10 23:00,6,12
2019/07/10 23:15,0,2
2019/07/10 23:30,15,12
2019/07/10 23:45,11,1
2019/07/11 01:00,5,14
2019/07/11 01:15,18,4
2019/07/11 01:30,4,9
2019/07/11 01:45,9,16
2019/07/11 02:00,39,22
2019/07/11 02:15,39,29
2019/07/11 02:30,36,32
2019/07/11 02:45,31,35
2019/07/11 03:00,53,50
2019/07/11 03:15,44,54
2019/07/11 03:30,45,42
2019/07/11 03:45,43,54
2019/07/11 04:00,69,64
